"mag_z","env","interaction","rt_z","dataset_number"
1.38656315641968,1,1.38656315641968,-0.203387570913933,8
1.38656315641968,1,1.38656315641968,0.098401095133862,8
-0.845151428882043,1,-0.845151428882043,-0.110306046649205,8
1.38656315641968,1,1.38656315641968,-1.06812746116986,8
1.38656315641968,1,1.38656315641968,-0.211508196698641,8
-0.845151428882043,1,-0.845151428882043,0.116970543991978,8
1.38656315641968,1,1.38656315641968,-0.593439781256463,8
1.38656315641968,1,1.38656315641968,-2.16375511645964,8
1.38656315641968,1,1.38656315641968,-1.58379340773064,8
1.38656315641968,1,1.38656315641968,-0.87032276369356,8
1.38656315641968,1,1.38656315641968,-0.0261068743098709,8
-0.845151428882043,1,-0.845151428882043,-2.00711418880222,8
-0.597183141626296,1,-0.597183141626296,0.447844014025872,8
-0.597183141626296,1,-0.597183141626296,0.365176091240237,8
-0.597183141626296,1,-0.597183141626296,0.731077415070779,8
-0.597183141626296,1,-0.597183141626296,-0.326107408907741,8
1.38656315641968,1,1.38656315641968,-0.628527898387543,8
1.38656315641968,1,1.38656315641968,-0.676766050418426,8
1.38656315641968,1,1.38656315641968,-2.21234377421006,8
1.38656315641968,1,1.38656315641968,0.652706788750032,8
1.38656315641968,1,1.38656315641968,-1.29642393495861,8
1.38656315641968,1,1.38656315641968,0.429038342706853,8
-0.597183141626296,1,-0.597183141626296,-0.707792911965074,8
-0.597183141626296,1,-0.597183141626296,0.379428923351233,8
1.38656315641968,1,1.38656315641968,-0.751021758537316,8
1.38656315641968,1,1.38656315641968,-0.720332747015581,8
-0.597183141626296,1,-0.597183141626296,1.4329515937919,8
-0.597183141626296,1,-0.597183141626296,-0.280033775067306,8
1.38656315641968,1,1.38656315641968,0.185843792266786,8
-0.597183141626296,1,-0.597183141626296,0.537357904938832,8
-0.597183141626296,1,-0.597183141626296,1.07126889573095,8
1.38656315641968,1,1.38656315641968,-0.177814536171047,8
-0.597183141626296,1,-0.597183141626296,-0.0240162170646099,8
-0.845151428882043,1,-0.845151428882043,0.793244770625196,8
1.38656315641968,1,1.38656315641968,0.220920046068713,8
-0.597183141626296,1,-0.597183141626296,-1.12901393092917,8
-0.845151428882043,1,-0.845151428882043,-0.334889639921508,8
1.38656315641968,1,1.38656315641968,-1.26044761646907,8
1.38656315641968,1,1.38656315641968,-1.02174225717431,8
-0.597183141626296,1,-0.597183141626296,0.206521283808823,8
-0.597183141626296,1,-0.597183141626296,-2.02613872526269,8
1.38656315641968,1,1.38656315641968,-1.90030801846666,8
1.38656315641968,1,1.38656315641968,-1.00934978759727,8
1.38656315641968,1,1.38656315641968,-0.250829858361281,8
-0.597183141626296,1,-0.597183141626296,-1.54526093158043,8
-0.597183141626296,1,-0.597183141626296,0.76822647327754,8
-0.597183141626296,1,-0.597183141626296,0.54684028944472,8
1.38656315641968,1,1.38656315641968,0.378461885207367,8
-0.597183141626296,1,-0.597183141626296,-0.201144761644638,8
-0.845151428882043,-1,0.845151428882043,-0.712850902805972,8
-0.597183141626296,-1,0.597183141626296,0.532740608177724,8
-0.845151428882043,-1,0.845151428882043,0.693623493101061,8
1.38656315641968,-1,-1.38656315641968,1.25068969981375,8
-0.845151428882043,-1,0.845151428882043,0.976745519252719,8
-0.845151428882043,-1,0.845151428882043,-0.328255901739417,8
-0.845151428882043,-1,0.845151428882043,0.538904083140941,8
-0.845151428882043,-1,0.845151428882043,0.450407039450656,8
-0.597183141626296,-1,0.597183141626296,0.427970569578204,8
-0.845151428882043,-1,0.845151428882043,-1.21525566656944,8
-0.597183141626296,-1,0.597183141626296,0.275286596390172,8
1.38656315641968,-1,-1.38656315641968,-1.50658289126027,8
1.38656315641968,-1,-1.38656315641968,0.0859103438534126,8
-0.597183141626296,-1,0.597183141626296,0.893801428956779,8
-0.845151428882043,-1,0.845151428882043,2.18548740603911,8
-0.845151428882043,-1,0.845151428882043,-0.685739379356867,8
-0.845151428882043,-1,0.845151428882043,-0.801267663607974,8
-0.845151428882043,-1,0.845151428882043,-0.639689055605385,8
-0.845151428882043,-1,0.845151428882043,0.0800550945200816,8
-0.845151428882043,-1,0.845151428882043,-0.542504428888473,8
-0.597183141626296,-1,0.597183141626296,0.188577398519108,8
-0.597183141626296,-1,0.597183141626296,0.968272162879824,8
1.38656315641968,-1,-1.38656315641968,-2.07088451055231,8
-0.845151428882043,-1,0.845151428882043,2.26458911055296,8
-0.845151428882043,-1,0.845151428882043,0.457479645040194,8
-0.845151428882043,-1,0.845151428882043,0.150426855190768,8
-0.845151428882043,-1,0.845151428882043,-1.39555443714552,8
-0.597183141626296,-1,0.597183141626296,-0.338826461082381,8
-0.597183141626296,-1,0.597183141626296,1.52353928128376,8
1.38656315641968,-1,-1.38656315641968,1.37410390462614,8
-0.845151428882043,-1,0.845151428882043,0.837376330703286,8
-0.845151428882043,-1,0.845151428882043,1.80642681226252,8
-0.597183141626296,-1,0.597183141626296,0.210477295154123,8
1.38656315641968,-1,-1.38656315641968,1.29806997467494,8
-0.597183141626296,-1,0.597183141626296,0.624422913426613,8
1.38656315641968,-1,-1.38656315641968,-0.561258970980188,8
-0.845151428882043,-1,0.845151428882043,-0.450259089987054,8
-0.597183141626296,-1,0.597183141626296,0.0627605989444311,8
-0.845151428882043,-1,0.845151428882043,0.681309885287772,8
-0.845151428882043,-1,0.845151428882043,-0.347092368231235,8
-0.597183141626296,-1,0.597183141626296,0.481782829066391,8
-0.845151428882043,-1,0.845151428882043,-0.149086710843753,8
-0.845151428882043,-1,0.845151428882043,1.38208652710945,8
1.38656315641968,-1,-1.38656315641968,0.359925798674739,8
1.38656315641968,-1,-1.38656315641968,-0.141606192906633,8
-0.845151428882043,-1,0.845151428882043,-0.269832068210698,8
-0.845151428882043,-1,0.845151428882043,-1.55379447862995,8
-0.597183141626296,-1,0.597183141626296,2.4854152343241,8
-0.845151428882043,-1,0.845151428882043,0.240381792832284,8
-0.597183141626296,-1,0.597183141626296,-0.286620630691205,8
1.38656315641968,1,1.38656315641968,0.371933373989488,8
-0.597183141626296,1,-0.597183141626296,0.75624943259272,8
-0.597183141626296,1,-0.597183141626296,0.0820425065602805,8
1.38656315641968,1,1.38656315641968,-1.03630842126786,8
-0.597183141626296,1,-0.597183141626296,-0.134439177943639,8
1.38656315641968,1,1.38656315641968,-0.458378374178746,8
-0.597183141626296,1,-0.597183141626296,2.12830560780816,8
1.38656315641968,1,1.38656315641968,-0.883159817502481,8
1.38656315641968,1,1.38656315641968,-0.535255536531046,8
-0.597183141626296,1,-0.597183141626296,-0.944697442533704,8
-0.845151428882043,1,-0.845151428882043,2.57194996334834,8
-0.845151428882043,1,-0.845151428882043,0.212286969477244,8
-0.845151428882043,1,-0.845151428882043,-0.497940005501696,8
