"mag_z","env","interaction","rt_z","dataset_number"
1.41155590808385,1,1.41155590808385,0.276757008456935,5
1.41155590808385,1,1.41155590808385,2.01248706471839,5
1.41155590808385,1,1.41155590808385,-0.161041228478046,5
1.41155590808385,1,1.41155590808385,-1.38736970683817,5
1.41155590808385,1,1.41155590808385,-0.0608639194206355,5
-0.574652055766225,1,-0.574652055766225,-1.11969732137451,5
-0.574652055766225,1,-0.574652055766225,-0.554104685711063,5
-0.822928051247484,1,-0.822928051247484,0.212473273854346,5
1.41155590808385,1,1.41155590808385,0.508141524790854,5
-0.574652055766225,1,-0.574652055766225,0.436896593874085,5
1.41155590808385,1,1.41155590808385,-0.92157444311321,5
1.41155590808385,1,1.41155590808385,-0.46656733990161,5
-0.574652055766225,1,-0.574652055766225,0.120551610934167,5
1.41155590808385,1,1.41155590808385,-1.73255123070543,5
-0.822928051247484,1,-0.822928051247484,0.309637822484761,5
1.41155590808385,1,1.41155590808385,1.79526873791675,5
1.41155590808385,1,1.41155590808385,-0.546871402657371,5
-0.574652055766225,1,-0.574652055766225,-1.84638221495432,5
-0.822928051247484,1,-0.822928051247484,0.908518842684944,5
1.41155590808385,1,1.41155590808385,-1.23211708124702,5
-0.574652055766225,1,-0.574652055766225,-0.442959514191583,5
-0.574652055766225,1,-0.574652055766225,0.754172318425732,5
1.41155590808385,1,1.41155590808385,1.26979717164571,5
1.41155590808385,1,1.41155590808385,0.956756385817872,5
1.41155590808385,1,1.41155590808385,1.29690580520529,5
1.41155590808385,1,1.41155590808385,1.22754092651542,5
-0.822928051247484,1,-0.822928051247484,0.164433331192232,5
-0.574652055766225,1,-0.574652055766225,-0.261962240245375,5
-0.822928051247484,1,-0.822928051247484,0.606969301110716,5
-0.574652055766225,1,-0.574652055766225,1.16800880409941,5
1.41155590808385,1,1.41155590808385,-0.0923292679136873,5
-0.574652055766225,1,-0.574652055766225,0.653518200942546,5
-0.822928051247484,1,-0.822928051247484,-0.948165165385431,5
-0.822928051247484,1,-0.822928051247484,0.0712123052185257,5
1.41155590808385,1,1.41155590808385,-1.36606252578322,5
-0.574652055766225,1,-0.574652055766225,0.174463739957445,5
-0.822928051247484,1,-0.822928051247484,-0.678293965830649,5
1.41155590808385,1,1.41155590808385,0.466348129747254,5
-0.822928051247484,1,-0.822928051247484,-0.696814928008402,5
-0.822928051247484,1,-0.822928051247484,-0.282449716132733,5
-0.822928051247484,1,-0.822928051247484,-1.01245101374288,5
1.41155590808385,1,1.41155590808385,-0.253986890355187,5
-0.574652055766225,1,-0.574652055766225,1.69159733353756,5
1.41155590808385,1,1.41155590808385,-0.111731889598974,5
-0.574652055766225,1,-0.574652055766225,-0.184557088475577,5
-0.822928051247484,1,-0.822928051247484,-0.161486790757947,5
1.41155590808385,1,1.41155590808385,-0.344900753091033,5
1.41155590808385,1,1.41155590808385,-0.580371593824411,5
-0.574652055766225,-1,0.574652055766225,0.331048048775394,5
-0.822928051247484,-1,0.822928051247484,2.46043368929614,5
-0.822928051247484,-1,0.822928051247484,-0.42832345245351,5
-0.574652055766225,-1,0.574652055766225,-1.05813471418261,5
-0.822928051247484,-1,0.822928051247484,1.70270030337577,5
1.41155590808385,-1,-1.41155590808385,-0.380950450925287,5
-0.822928051247484,-1,0.822928051247484,0.119896032666521,5
-0.822928051247484,-1,0.822928051247484,-0.62024239891713,5
-0.822928051247484,-1,0.822928051247484,0.882776929765962,5
-0.574652055766225,-1,0.574652055766225,-0.31351484344374,5
1.41155590808385,-1,-1.41155590808385,0.212292749915554,5
-0.574652055766225,-1,0.574652055766225,0.293352248695389,5
-0.574652055766225,-1,0.574652055766225,1.79300570616834,5
-0.822928051247484,-1,0.822928051247484,0.99143065627587,5
-0.822928051247484,-1,0.822928051247484,-1.37356052389009,5
-0.574652055766225,-1,0.574652055766225,0.0635317044799147,5
-0.574652055766225,-1,0.574652055766225,1.93486811177448,5
-0.574652055766225,-1,0.574652055766225,0.372886385618431,5
-0.574652055766225,-1,0.574652055766225,0.585898438525372,5
-0.574652055766225,-1,0.574652055766225,-0.0706925553597246,5
-0.822928051247484,-1,0.822928051247484,0.357592580681107,5
-0.574652055766225,-1,0.574652055766225,-2.741466740257,5
-0.822928051247484,-1,0.822928051247484,-0.786078779515691,5
-0.822928051247484,-1,0.822928051247484,0.713333400926892,5
-0.822928051247484,-1,0.822928051247484,-1.36344071140642,5
-0.574652055766225,-1,0.574652055766225,-0.238278297265461,5
-0.574652055766225,-1,0.574652055766225,-0.217449097050745,5
1.41155590808385,-1,-1.41155590808385,-0.814866747097342,5
-0.822928051247484,-1,0.822928051247484,1.54501189479359,5
1.41155590808385,-1,-1.41155590808385,1.52490078210517,5
-0.822928051247484,-1,0.822928051247484,0.455279237308511,5
-0.574652055766225,-1,0.574652055766225,0.696141228778812,5
-0.822928051247484,-1,0.822928051247484,-0.240330350139537,5
-0.822928051247484,-1,0.822928051247484,0.6132070918569,5
-0.822928051247484,-1,0.822928051247484,2.18108379662979,5
-0.822928051247484,-1,0.822928051247484,0.101809957298038,5
-0.822928051247484,-1,0.822928051247484,-0.755916991579302,5
-0.574652055766225,-1,0.574652055766225,0.647324494740106,5
-0.822928051247484,-1,0.822928051247484,-0.190762780714988,5
-0.822928051247484,-1,0.822928051247484,0.0821112797900272,5
1.41155590808385,-1,-1.41155590808385,0.93342582991048,5
1.41155590808385,-1,-1.41155590808385,0.986107384895769,5
-0.574652055766225,-1,0.574652055766225,0.969492393125833,5
-0.822928051247484,-1,0.822928051247484,0.361121909034399,5
-0.822928051247484,-1,0.822928051247484,2.35173175565894,5
-0.574652055766225,-1,0.574652055766225,1.12475449975193,5
-0.574652055766225,-1,0.574652055766225,0.198835422640199,5
-0.574652055766225,-1,0.574652055766225,-0.0152408616201149,5
-0.822928051247484,-1,0.822928051247484,-0.000158351913747246,5
-0.822928051247484,-1,0.822928051247484,0.158269582933004,5
-0.822928051247484,-1,0.822928051247484,0.146634066923499,5
-0.822928051247484,-1,0.822928051247484,1.43885983188825,5
1.41155590808385,-1,-1.41155590808385,-1.17308318088138,5
-0.574652055766225,1,-0.574652055766225,1.06797013153346,5
1.41155590808385,1,1.41155590808385,0.288516982780054,5
1.41155590808385,1,1.41155590808385,-0.345269094854408,5
-0.822928051247484,1,-0.822928051247484,0.900082309177896,5
-0.574652055766225,1,-0.574652055766225,-1.39191403803904,5
1.41155590808385,1,1.41155590808385,-0.809719951390376,5
1.41155590808385,1,1.41155590808385,-0.523592879671519,5
1.41155590808385,1,1.41155590808385,-0.432779773460746,5
1.41155590808385,1,1.41155590808385,-1.64657211197523,5
1.41155590808385,1,1.41155590808385,-0.354429219809191,5
-0.574652055766225,1,-0.574652055766225,0.978857163481546,5
1.41155590808385,1,1.41155590808385,-0.428490781554698,5
-0.574652055766225,1,-0.574652055766225,2.8476753823885,5
1.41155590808385,1,1.41155590808385,-1.17795309125397,5
-0.574652055766225,1,-0.574652055766225,-1.03151692078941,5
1.41155590808385,1,1.41155590808385,2.13109314022373,5
-0.574652055766225,1,-0.574652055766225,-0.486825805667795,5
1.41155590808385,1,1.41155590808385,0.59735050561761,5
1.41155590808385,1,1.41155590808385,0.627900440490387,5
1.41155590808385,1,1.41155590808385,-0.847733904615348,5
1.41155590808385,1,1.41155590808385,0.583202807836472,5
1.41155590808385,1,1.41155590808385,-0.350441653785174,5
-0.574652055766225,1,-0.574652055766225,0.913127045886989,5
1.41155590808385,1,1.41155590808385,-0.621785238612711,5
-0.574652055766225,1,-0.574652055766225,1.90080116306216,5
-0.574652055766225,1,-0.574652055766225,0.027648588790713,5
1.41155590808385,1,1.41155590808385,-0.855652649139564,5
1.41155590808385,1,1.41155590808385,-0.678555340554255,5
1.41155590808385,1,1.41155590808385,-2.16192668361484,5
-0.574652055766225,1,-0.574652055766225,1.72980318742772,5
-0.574652055766225,1,-0.574652055766225,-0.657099792180825,5
1.41155590808385,1,1.41155590808385,0.031559358995934,5
-0.822928051247484,1,-0.822928051247484,0.946684052269966,5
-0.822928051247484,1,-0.822928051247484,-0.13312091368997,5
1.41155590808385,1,1.41155590808385,-0.66680727953761,5
1.41155590808385,1,1.41155590808385,-1.38513539519932,5
-0.822928051247484,1,-0.822928051247484,0.44700379179572,5
1.41155590808385,1,1.41155590808385,-0.568041749958838,5
1.41155590808385,1,1.41155590808385,-0.936037169688604,5
-0.574652055766225,1,-0.574652055766225,1.09501345835427,5
-0.574652055766225,1,-0.574652055766225,1.69289305615423,5
1.41155590808385,1,1.41155590808385,-0.212284846134135,5
-0.574652055766225,1,-0.574652055766225,0.318273200986915,5
1.41155590808385,1,1.41155590808385,0.00852680115426124,5
1.41155590808385,1,1.41155590808385,1.09990285007714,5
1.41155590808385,1,1.41155590808385,-0.10594521119054,5
-0.574652055766225,1,-0.574652055766225,1.23236267927718,5
-0.822928051247484,-1,0.822928051247484,-0.379295782287351,5
-0.574652055766225,-1,0.574652055766225,-0.388710468060363,5
-0.822928051247484,-1,0.822928051247484,2.47310159678053,5
-0.574652055766225,-1,0.574652055766225,0.280425511973051,5
-0.574652055766225,-1,0.574652055766225,0.594466967630407,5
-0.574652055766225,-1,0.574652055766225,-0.288949312504856,5
