"mag_z","env","interaction","rt_z","dataset_number"
1.40818875738728,1,1.40818875738728,1.35579823022121,2
1.40818875738728,1,1.40818875738728,-0.953014339876644,2
-0.82218898858889,1,-0.82218898858889,0.88695657677916,2
1.40818875738728,1,1.40818875738728,0.533494384520016,2
-0.574369239035982,1,-0.574369239035982,-0.692197024502418,2
1.40818875738728,1,1.40818875738728,-0.533822922750921,2
-0.574369239035982,1,-0.574369239035982,1.86510847792571,2
1.40818875738728,1,1.40818875738728,-1.79661957712507,2
-0.82218898858889,1,-0.82218898858889,1.86640748597061,2
1.40818875738728,1,1.40818875738728,-0.114053775519632,2
1.40818875738728,1,1.40818875738728,-1.15025159810764,2
1.40818875738728,1,1.40818875738728,-0.119669322921849,2
1.40818875738728,1,1.40818875738728,-0.344830897259318,2
1.40818875738728,1,1.40818875738728,0.0884636562577814,2
1.40818875738728,1,1.40818875738728,-1.24729170278207,2
-0.574369239035982,1,-0.574369239035982,0.30007344782737,2
1.40818875738728,1,1.40818875738728,-1.02691089145824,2
-0.82218898858889,1,-0.82218898858889,-0.687124401307508,2
-0.82218898858889,1,-0.82218898858889,-0.632926618353049,2
1.40818875738728,1,1.40818875738728,0.0289435128347397,2
-0.574369239035982,1,-0.574369239035982,-0.794751150207226,2
1.40818875738728,1,1.40818875738728,-1.01651191575487,2
1.40818875738728,1,1.40818875738728,1.05829326616534,2
1.40818875738728,1,1.40818875738728,-0.883413663733389,2
-0.574369239035982,1,-0.574369239035982,0.181489620957366,2
-0.574369239035982,1,-0.574369239035982,-1.1494768231337,2
1.40818875738728,1,1.40818875738728,0.149276012782332,2
-0.82218898858889,1,-0.82218898858889,0.157485299533344,2
1.40818875738728,1,1.40818875738728,-2.35972452163231,2
1.40818875738728,1,1.40818875738728,-1.31795168309936,2
1.40818875738728,1,1.40818875738728,-0.979075155704785,2
1.40818875738728,1,1.40818875738728,0.712010137540309,2
-0.574369239035982,1,-0.574369239035982,-0.859629617329336,2
-0.574369239035982,1,-0.574369239035982,-1.14853148620949,2
-0.574369239035982,1,-0.574369239035982,0.26841414143058,2
-0.574369239035982,1,-0.574369239035982,0.462801792368763,2
-0.574369239035982,1,-0.574369239035982,-0.29005750896235,2
-0.574369239035982,1,-0.574369239035982,0.593154655764239,2
-0.574369239035982,1,-0.574369239035982,-0.0130573940751796,2
-0.574369239035982,1,-0.574369239035982,0.422425184834985,2
-0.574369239035982,1,-0.574369239035982,-0.451380029668775,2
-0.82218898858889,1,-0.82218898858889,0.550999431306419,2
-0.574369239035982,1,-0.574369239035982,0.0398992658473145,2
1.40818875738728,1,1.40818875738728,-1.37636287672108,2
-0.574369239035982,1,-0.574369239035982,0.0330197059927658,2
-0.574369239035982,-1,0.574369239035982,1.27100928049557,2
-0.574369239035982,-1,0.574369239035982,-1.28511792763304,2
-0.82218898858889,-1,0.82218898858889,2.05065816672743,2
-0.574369239035982,-1,0.574369239035982,-0.41933178612013,2
-0.82218898858889,-1,0.82218898858889,-1.03509086575064,2
-0.574369239035982,-1,0.574369239035982,-1.82696030041993,2
-0.82218898858889,-1,0.82218898858889,0.309827129405718,2
-0.82218898858889,-1,0.82218898858889,0.843431834977206,2
-0.574369239035982,-1,0.574369239035982,0.32414472860756,2
-0.574369239035982,-1,0.574369239035982,0.929101981313358,2
-0.82218898858889,-1,0.82218898858889,-0.124336711034514,2
1.40818875738728,-1,-1.40818875738728,-0.504855093243544,2
1.40818875738728,-1,-1.40818875738728,1.00848420783592,2
-0.574369239035982,-1,0.574369239035982,1.11460961184222,2
-0.82218898858889,-1,0.82218898858889,0.388398476733518,2
-0.82218898858889,-1,0.82218898858889,-0.603149544816139,2
-0.574369239035982,-1,0.574369239035982,1.71066742454334,2
-0.82218898858889,-1,0.82218898858889,0.543704315743607,2
-0.574369239035982,-1,0.574369239035982,-1.26227957239343,2
1.40818875738728,-1,-1.40818875738728,0.26744826487249,2
-0.574369239035982,-1,0.574369239035982,0.936259327957158,2
-0.82218898858889,-1,0.82218898858889,0.440225606175503,2
-0.82218898858889,-1,0.82218898858889,-0.889535139996552,2
1.40818875738728,-1,-1.40818875738728,0.424414446717265,2
1.40818875738728,-1,-1.40818875738728,-0.976465686781366,2
-0.574369239035982,-1,0.574369239035982,1.11197421015674,2
-0.82218898858889,-1,0.82218898858889,0.25389985450762,2
-0.82218898858889,-1,0.82218898858889,0.434634889987034,2
-0.574369239035982,-1,0.574369239035982,-0.888554543636795,2
-0.82218898858889,-1,0.82218898858889,1.26235467002156,2
-0.574369239035982,-1,0.574369239035982,0.210479095206513,2
-0.82218898858889,-1,0.82218898858889,0.401286069938837,2
-0.574369239035982,-1,0.574369239035982,0.213867165885509,2
1.40818875738728,-1,-1.40818875738728,-0.759200170306566,2
1.40818875738728,-1,-1.40818875738728,0.00534663366309188,2
-0.82218898858889,-1,0.82218898858889,-0.349540733825215,2
-0.82218898858889,-1,0.82218898858889,0.910837580336272,2
-0.574369239035982,-1,0.574369239035982,-0.685846704278603,2
-0.82218898858889,-1,0.82218898858889,0.319275805940097,2
1.40818875738728,-1,-1.40818875738728,-0.331147749090434,2
-0.574369239035982,-1,0.574369239035982,-1.8874170209148,2
-0.82218898858889,-1,0.82218898858889,-0.952446341392642,2
1.40818875738728,-1,-1.40818875738728,-1.47259375060881,2
-0.82218898858889,-1,0.82218898858889,-0.503487802046158,2
-0.574369239035982,-1,0.574369239035982,0.0325191658324821,2
1.40818875738728,1,1.40818875738728,1.34482626634999,2
1.40818875738728,1,1.40818875738728,-2.57432300703058,2
1.40818875738728,1,1.40818875738728,0.32648306339794,2
1.40818875738728,1,1.40818875738728,-1.48186977166748,2
-0.574369239035982,1,-0.574369239035982,1.02935706200714,2
1.40818875738728,1,1.40818875738728,-0.707728158762581,2
-0.82218898858889,1,-0.82218898858889,0.990482807551269,2
-0.82218898858889,1,-0.82218898858889,0.375428293946496,2
-0.574369239035982,1,-0.574369239035982,0.576510132076964,2
-0.574369239035982,1,-0.574369239035982,1.67041822841003,2
1.40818875738728,1,1.40818875738728,-2.37903455249643,2
-0.82218898858889,1,-0.82218898858889,0.30323105845407,2
-0.82218898858889,1,-0.82218898858889,-0.449858414445144,2
-0.574369239035982,1,-0.574369239035982,1.3389670696312,2
1.40818875738728,1,1.40818875738728,-0.513855222089189,2
-0.574369239035982,1,-0.574369239035982,0.758329936369375,2
-0.574369239035982,1,-0.574369239035982,-0.250557142465965,2
-0.574369239035982,1,-0.574369239035982,0.972324124735298,2
1.40818875738728,1,1.40818875738728,-0.114979478715363,2
1.40818875738728,1,1.40818875738728,0.100952473955206,2
1.40818875738728,1,1.40818875738728,-0.238818666475313,2
1.40818875738728,1,1.40818875738728,0.494180930400348,2
1.40818875738728,1,1.40818875738728,0.481224277226615,2
1.40818875738728,1,1.40818875738728,-0.130507168373261,2
